specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,baseline_temp,correction,s_tensor,aniso_type,NLT_beta
hw201a11,hw201a,hw201,2.59e-09,0.0,1.4696205748483237e-10,-9.717413205703066e-10,-2.3962931706191758e-09,0.0,0.0,0.0,1.6609020300596137e-11,0.0,2e-05,ZI,273.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,2.25e-09,2.143283681120224e-10,1.0401276317098561e-10,-7.400892658083503e-10,-2.122250980382102e-09,-4.003945987064085e-11,-6.1270281523555714e-12,-2.1046603183613778e-10,1.4428685589320967e-11,2.1331429540513462e-11,2e-05,ZI,373.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,1.63e-09,5.925868925341202e-10,8.913261636898617e-11,-5.503213935854329e-10,-1.5316989718810306e-09,9.401656368267317e-12,-1.4254532546896228e-11,-5.923408160532646e-10,1.0452781115819189e-11,1.7558406964866192e-11,2e-05,IZ,423.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,1.26e-09,8.013228241697446e-10,6.40280951632741e-11,-4.1359633275351783e-10,-1.1884605490139772e-09,2.287892224283212e-11,1.8320549243454126e-11,-8.007866013663066e-10,8.08006393001974e-12,1.5321640023674925e-11,2e-05,ZI,473.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,1.1199999999999999e-09,8.952890424195165e-10,4.7439365076497354e-11,-3.6526287822111366e-10,-1.0577015346659786e-09,1.513386744013381e-11,-1.2711378996741584e-11,-8.950708666785891e-10,7.182279048906436e-12,1.4643692064827837e-11,2e-05,IZ,498.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,9.71e-10,9.49404859221659e-10,4.531728856014567e-11,-3.144801962737271e-10,-9.175453937049625e-10,5.260792890675557e-11,2.5172603759394036e-11,-9.47611910303903e-10,6.2267794254358486e-12,1.3626059830990941e-11,2e-05,ZI,523.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,9.08e-10,1.0260492944050004e-09,4.285822392998558e-11,-2.8338679950313303e-10,-8.615794185732028e-10,5.847562645475403e-11,-1.1917137101113626e-12,-1.0243809523210378e-09,5.822776228934861e-12,1.3561962330134017e-11,2e-05,IZ,548.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,7.89e-10,1.0919323216867875e-09,2.788272526725973e-11,-2.566648478725677e-10,-7.455646916922918e-10,4.607242695270911e-11,-3.1371452821408845e-11,-1.0905087613434654e-09,5.059659079988552e-12,1.2956484764295198e-11,2e-05,ZI,573.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,7.07e-10,1.189368866869166e-09,1.7300465492493812e-11,-2.248396148291149e-10,-6.700722658767772e-10,1.5684649061848863e-11,2.5592689722451188e-11,-1.1889900367514527e-09,4.533813649622188e-12,1.2820285280310242e-11,2e-05,IZ,598.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,5.97e-10,1.1906859204247889e-09,2.3355986585756503e-11,-2.018598937639272e-10,-5.6135201182522e-10,-5.106112533079353e-12,-5.912546429043755e-11,-1.1892060663253725e-09,3.8284112430331635e-12,1.1978818017505017e-11,2e-05,ZI,623.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,4.86e-10,1.3260853634804242e-09,-3.5847731311907725e-13,-2.053921623754301e-10,-4.4046558449981185e-10,1.83858201031981e-11,-1.387865558274687e-11,-1.3258852649363583e-09,3.116596087293329e-12,1.1832514466772481e-11,2e-05,IZ,648.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,3.5000000000000003e-10,1.4885726496892609e-09,-2.4502396036053827e-11,-1.7434360688080377e-10,-3.0249618068379664e-10,7.176146645765376e-11,8.278083533706451e-11,-1.4845356710553142e-09,2.2444622027832616e-12,1.1696193469220348e-11,2e-05,ZI,673.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,3.98e-10,1.3899283165513622e-09,2.7528219761906424e-11,-1.0273671479335659e-10,-3.8352492037703195e-10,1.0438774850780705e-11,-6.041672438489602e-11,-1.3885753766164507e-09,2.552274162022109e-12,1.1696552091671017e-11,2e-05,IZ,698.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,2.41e-10,1.5747822914239783e-09,4.87569187496096e-11,-8.547997819235061e-11,-2.199930367131633e-10,8.871747949129039e-12,-5.02846525891398e-11,-1.5739542595593024e-09,1.5454725453450457e-12,1.1645949716666372e-11,2e-05,ZI,723.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,2.19e-10,1.6916034857770362e-09,3.883414640892332e-11,-6.488713037887865e-11,-2.0552997198434273e-10,5.361827099009256e-11,-1.051522133806504e-11,-1.6907208120293735e-09,1.4043920640272408e-12,1.2264893664543327e-11,2e-05,IZ,748.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,1.16e-10,1.8518073792522992e-09,1.2648723434441874e-11,-4.216039086692125e-11,-1.0732432733275073e-10,4.0218997956272565e-11,-6.4539710255766e-12,-1.8513593244734159e-09,7.438789014938809e-13,1.2590981836226727e-11,2e-05,ZI,773.0,,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,2.25e-09,2.8327911887675494e-10,1.0401276317098561e-10,-7.400892658083503e-10,-2.122250980382102e-09,3.141670701414685e-11,1.794747961946199e-13,-2.8153155684714183e-10,1.4428685589320967e-11,9.811506200738257e-12,2e-05,P,373.0,473.0,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,1.26e-09,7.875772746277511e-10,6.40280951632741e-11,-4.1359633275351783e-10,-1.1884605490139772e-09,1.5612061494210672e-12,-3.224062826554265e-11,-7.869155405978955e-10,8.08006393001974e-12,7.438789014938809e-12,2e-05,P,473.0,523.0,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,9.71e-10,9.22567683503882e-10,4.531728856014567e-11,-3.144801962737271e-10,-9.175453937049625e-10,2.235631228661747e-11,-1.1785075188459715e-11,-9.222214690352121e-10,6.2267794254358486e-12,3.2512638194603245e-11,2e-05,P,523.0,573.0,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,7.89e-10,1.0255964820295194e-09,2.788272526725973e-11,-2.566648478725677e-10,-7.455646916922918e-10,2.370095188609761e-11,1.2316127865228677e-12,-1.0253218479877249e-09,5.059659079988552e-12,1.026039864129491e-11,2e-05,P,573.0,623.0,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,5.97e-10,1.3151516530590442e-09,2.3355986585756503e-11,-2.018598937639272e-10,-5.6135201182522e-10,8.34197824102301e-11,4.9137787555980304e-11,-1.3115831991454717e-09,3.8284112430331635e-12,6.925769082874066e-12,2e-05,P,623.0,673.0,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,3.5000000000000003e-10,1.3748526614267115e-09,-2.4502396036053827e-11,-1.7434360688080377e-10,-3.0249618068379664e-10,3.9273574969255964e-11,-1.905959382105314e-11,-1.374159437192287e-09,2.2444622027832616e-12,1.026039864129491e-11,2e-05,P,673.0,723.0,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a11,hw201a,hw201,2.41e-10,1.6111792408121259e-09,4.87569187496096e-11,-8.547997819235061e-11,-2.199930367131633e-10,3.837731515755101e-11,-2.8329316793588562e-11,-1.6104729670240493e-09,1.5454725453450457e-12,7.35328569292802e-12,2e-05,P,723.0,773.0,1,0.326940 : 0.323850 : 0.349210 : -0.002076 : -0.002097 : -0.005405,:DA-AC-ATRM,
hw201a12,hw201a,hw201,8.329999999999999e-09,0.0,-3.964455991795361e-09,3.532201443758434e-09,-6.418375312322324e-09,0.0,0.0,0.0,5.3418200426241616e-11,0.0,2e-05,ZI,273.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,7.69e-09,4.2892041351441385e-10,-3.570934454251117e-09,3.2040162403466347e-09,-6.009892432900716e-09,3.421686418715201e-12,-8.089489967728228e-11,-4.212090079730373e-10,3.287602731314911e-11,4.7409298290002714e-11,2e-05,ZI,373.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,5.9499999999999995e-09,1.4076980908623401e-09,-2.6831856926043465e-09,2.3079037893248473e-09,-4.782948320672443e-09,-2.0664844021400466e-10,1.0837259576126353e-10,-1.3882239436281748e-09,2.54372382982103e-11,4.00305789067065e-11,2e-05,IZ,423.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,5.45e-09,1.661629442946952e-09,-2.4417549164750246e-09,2.085455712796779e-09,-4.403544867244266e-09,2.410750630837905e-11,-1.3281266354703266e-11,-1.6614014691734822e-09,2.329965524794053e-11,3.7422968715341024e-11,2e-05,ZI,473.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,5.18e-09,1.8403760080361415e-09,-2.3114753362435647e-09,1.878485050337857e-09,-4.2380155362616215e-09,8.319479513264034e-13,8.108304689407841e-11,-1.8385887790161298e-09,2.2145360400794852e-11,3.6511144960085763e-11,2e-05,IZ,498.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,4.96e-09,1.9800913404788227e-09,-2.2128767843548814e-09,1.8436994285719702e-09,-4.038012971047344e-09,6.305148872570968e-11,-1.076297016783189e-12,-1.979086927851686e-09,2.120482385867615e-11,3.5466902679379047e-11,2e-05,ZI,523.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,4.74e-09,2.234211496598396e-09,-2.1068821174719197e-09,1.7183311255358041e-09,-3.882780689929821e-09,1.6215947094231896e-10,1.2714175810877604e-10,-2.2246888076450515e-09,2.026428731655745e-11,3.498238093779389e-11,2e-05,IZ,548.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,4.320000000000001e-09,2.445661227319149e-09,-1.857897441058396e-09,1.6207472383253798e-09,-3.547364583457602e-09,5.267527178678566e-11,-2.0017746963344983e-10,-2.4368859503894604e-09,1.8468717554330846e-11,3.304637027659685e-11,2e-05,ZI,573.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,3.89e-09,2.746902833170761e-09,-1.6694245828107975e-09,1.3137076055348062e-09,-3.2587258076535063e-09,-2.180994022246269e-11,7.055181204602117e-11,-2.745910039168448e-09,1.6630396131098835e-11,3.198218585815609e-11,2e-05,IZ,598.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,3.5200000000000007e-09,2.821785847756482e-09,-1.5066777707518993e-09,1.168699076526155e-09,-2.958794444304809e-09,3.5883980569250774e-12,-8.064382869146525e-11,-2.820630969639973e-09,1.5048584673899207e-11,2.9997929977007947e-11,2e-05,ZI,623.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,3.12e-09,3.1291588819897887e-09,-1.3864970141224436e-09,9.422623977880137e-10,-2.6313813109362033e-09,4.3944331096036314e-11,-5.7012010170628564e-11,-3.1283308385137927e-09,1.3338518233683386e-11,2.8835924042463785e-11,2e-05,IZ,648.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,2.7399999999999996e-09,3.450968023067877e-09,-1.2905959128669847e-09,7.571881247374607e-10,-2.2953492835400018e-09,1.610827157918568e-10,6.949056788849385e-11,-3.446506015646087e-09,1.1713955115478357e-11,2.784958180028148e-11,2e-05,ZI,673.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,2.46e-09,3.7063116849703503e-09,-1.0332416805630795e-09,7.074753440581615e-10,-2.1174253864297013e-09,4.968903469578953e-11,-6.630544058992645e-11,-3.705385390823326e-09,1.0516908607327286e-11,2.7486093178588576e-11,2e-05,IZ,698.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,1.7199999999999999e-09,4.215467553769032e-09,-6.944932988128052e-10,4.2225854433433677e-10,-1.5158419375517865e-09,2.4083677713690065e-11,-7.623433645303206e-11,-4.214709361188837e-09,7.35328569292802e-12,2.5781343000587773e-11,2e-05,ZI,723.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,1.0499999999999999e-09,4.8070212731378645e-09,-3.1173261125304376e-10,1.9177918201235497e-10,-9.84146088966486e-10,2.8561598827649906e-11,-3.481492671589732e-11,-4.806810343289004e-09,4.488924405566523e-12,2.519901272701737e-11,2e-05,IZ,748.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,3.9699999999999997e-10,5.381052658527615e-09,-1.478339997590181e-10,-2.1303204797826656e-11,-3.678318664561194e-10,3.8303768098092276e-11,-4.955507982403372e-11,-5.380688137149395e-09,1.6972409419142e-12,2.4640727126381496e-11,2e-05,ZI,773.0,,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,7.69e-09,6.214607756466057e-10,-3.570934454251117e-09,3.2040162403466347e-09,-6.009892432900716e-09,1.4115588439164439e-10,5.239283482854736e-11,-6.029456881241644e-10,3.287602731314911e-11,2.147629690606041e-10,2e-05,P,373.0,473.0,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,5.45e-09,1.612462803258519e-09,-2.4417549164750246e-09,2.085455712796779e-09,-4.403544867244266e-09,3.6179552343315754e-11,2.2740672929243046e-12,-1.612055259754611e-09,2.329965524794053e-11,5.4123602832830665e-11,2e-05,P,473.0,523.0,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,4.96e-09,1.984322208921467e-09,-2.2128767843548814e-09,1.8436994285719702e-09,-4.038012971047344e-09,1.1388720682139964e-10,-3.3820026504254725e-11,-1.9807626154460413e-09,2.120482385867615e-11,1.6700936371757737e-10,2e-05,P,523.0,573.0,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,4.320000000000001e-09,2.2908256820589893e-09,-1.857897441058396e-09,1.6207472383253798e-09,-3.547364583457602e-09,-1.9438547247701035e-11,-1.895047245208114e-12,-2.290742424904614e-09,1.8468717554330846e-11,5.974544625504015e-11,2e-05,P,573.0,623.0,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,3.5200000000000007e-09,2.8273538607990958e-09,-1.5066777707518993e-09,1.168699076526155e-09,-2.958794444304809e-09,7.916172670336684e-11,2.053880046925086e-11,-2.8261708074488667e-09,1.5048584673899207e-11,3.4115825482305584e-11,2e-05,P,623.0,673.0,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,2.7399999999999996e-09,3.213098991676195e-09,-1.2905959128669847e-09,7.571881247374607e-10,-2.2953492835400018e-09,2.2106816175394488e-11,-5.566153318960767e-11,-3.212540772147826e-09,1.1713955115478357e-11,2.047804562158443e-11,2e-05,P,673.0,723.0,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a12,hw201a,hw201,1.7199999999999999e-09,4.131837603367896e-09,-6.944932988128052e-10,4.2225854433433677e-10,-1.5158419375517865e-09,6.419718623652125e-11,-3.2674587858474535e-13,-4.13133883809128e-09,7.35328569292802e-12,1.923824745242796e-11,2e-05,P,723.0,773.0,1,0.323434 : 0.328553 : 0.348013 : -0.004927 : 0.002828 : -0.006658,:DA-AC-ATRM,
hw201a2,hw201a,hw201,1.6699999999999996e-09,0.0,-1.4805409299333701e-09,-1.1912149481878927e-10,-7.633535381880191e-10,0.0,0.0,0.0,1.070929108185156e-11,0.0,2e-05,ZI,273.0,,1,,,
hw201a2,hw201a,hw201,1.46e-09,1.1835592874231531e-10,-1.2829648326361434e-09,-5.825909214254013e-11,-6.944113452426017e-10,2.242855163864526e-11,-7.802815050242007e-12,-1.1594913547388078e-10,2.1846098773757082e-11,3.1321128485497136e-11,2e-05,ZI,373.0,,1,,,
hw201a2,hw201a,hw201,1.19e-09,2.1414624769271306e-10,-1.050041280965595e-09,-5.87064217640112e-11,-5.568364789700823e-10,2.9105265206918294e-12,2.3969517007810515e-11,-2.1278065346890315e-10,1.780606680874721e-11,2.637113086664334e-11,2e-05,IZ,423.0,,1,,,
hw201a2,hw201a,hw201,1e-09,3.6197591615623753e-10,-8.776115520491999e-10,-5.982955336679374e-11,-4.756242090702752e-10,6.73998303964615e-12,-5.651608835007517e-12,-3.618690313129169e-10,1.4963081351888414e-11,2.3488225163065747e-11,2e-05,ZI,473.0,,1,,,
hw201a2,hw201a,hw201,9.4e-10,3.9554276402872274e-10,-8.301098062325424e-10,-6.970626800764001e-11,-4.3549827301267005e-10,3.164686797279561e-11,4.46135592841334e-11,-3.917424973767786e-10,1.4065296470775108e-11,2.2224583685565887e-11,2e-05,IZ,498.0,,1,,,
hw201a2,hw201a,hw201,8.66e-10,4.66567475847165e-10,-7.777740976066791e-10,-7.763217559235415e-11,-3.728226098359836e-10,3.354320793128576e-11,4.2535137770820836e-11,-4.634121543236546e-10,1.2958028450735366e-11,2.118402436966819e-11,2e-05,ZI,523.0,,1,,,
hw201a2,hw201a,hw201,8.08e-10,5.144103371694071e-10,-7.230377996047141e-10,-5.309657696492155e-11,-3.567367290557301e-10,3.053144725729548e-11,5.3096576964921814e-11,-5.107509953291586e-10,1.2090169732325837e-11,2.054341158381593e-11,2e-05,IZ,548.0,,1,,,
hw201a2,hw201a,hw201,7.25e-10,5.495118743285094e-10,-6.423245082532099e-10,-4.153726267637203e-11,-3.3364484396829244e-10,3.7392789297866474e-12,1.477261159029532e-11,-5.493005441176251e-10,1.0848233980119098e-11,1.9588068012877716e-11,2e-05,ZI,573.0,,1,,,
hw201a2,hw201a,hw201,6.49e-10,6.139965618262252e-10,-5.751840436290827e-10,-5.4370900173186855e-11,-2.956486447945516e-10,2.7822156936089734e-11,4.099366380177453e-11,-6.119944648817963e-10,9.71103979737558e-12,1.8597617363721258e-11,2e-05,IZ,598.0,,1,,,
hw201a2,hw201a,hw201,5.89e-10,5.58926773309416e-10,-5.153684700535765e-10,-5.325815058059592e-11,-2.801426591423921e-10,-2.430498698450068e-11,-3.0287714621549126e-11,-5.575760574780467e-10,8.813254916262275e-12,1.7365692205099454e-11,2e-05,ZI,623.0,,1,,,
hw201a2,hw201a,hw201,5.510000000000001e-10,6.215314581053756e-10,-4.883619042843277e-10,-1.2357455953111785e-10,-2.2323301431570427e-10,5.7082943985295086e-11,5.140321307275565e-11,-6.167662447040716e-10,8.244657824890517e-12,1.639403430249338e-11,2e-05,IZ,648.0,,1,,,
hw201a2,hw201a,hw201,4.7e-10,8.360128531671049e-10,-4.38102329451428e-10,-1.0356300220964907e-10,-1.3505944432936462e-10,7.949855361202919e-11,6.460616552394817e-11,-8.297129105964851e-10,7.032648235387554e-12,1.694069294278464e-11,2e-05,ZI,673.0,,1,,,
hw201a2,hw201a,hw201,3.92e-10,7.667374220292556e-10,-3.098741318140795e-10,-8.419093825625341e-11,-2.2484196304961005e-10,-2.8808130892302544e-11,8.486483253847534e-12,-7.661490361127807e-10,5.8655278899402575e-12,1.6770430400978943e-11,2e-05,IZ,698.0,,1,,,
hw201a2,hw201a,hw201,2.59e-10,8.641624132139461e-10,-2.2328859448533188e-10,-6.066616842647347e-11,-1.1637362064151721e-10,2.2546661398147326e-11,5.330529589745152e-11,-8.622220537082274e-10,3.8754380701390986e-12,1.5442320423609637e-11,2e-05,ZI,723.0,,1,,,
hw201a2,hw201a,hw201,2.21e-10,9.171377673477114e-10,-1.8537609481844744e-10,-6.894075168393936e-11,-9.860971669726775e-11,-5.560760424982752e-13,6.991429915081281e-11,-9.144688982405199e-10,3.3068409787673394e-12,1.576274511111147e-11,2e-05,IZ,748.0,,1,,,
hw201a2,hw201a,hw201,1.94e-10,1.0513708631977623e-09,-1.7703813702492445e-10,-4.3484737200045355e-11,-6.635190780517973e-11,6.200181074190863e-11,6.522107670476947e-11,-1.0475126150072862e-09,2.902837782266352e-12,1.7008199621205695e-11,2e-05,ZI,773.0,,1,,,
hw201a2,hw201a,hw201,1.46e-09,1.1513196268156825e-10,-1.2829648326361434e-09,-5.825909214254013e-11,-6.944113452426017e-10,-2.7935178216755556e-11,1.237186019653612e-11,-1.110041968764492e-10,2.1846098773757082e-11,9.234358777165423e-12,2e-05,P,373.0,473.0,1,,,
hw201a2,hw201a,hw201,1e-09,3.60105088820392e-10,-8.776115520491999e-10,-5.982955336679374e-11,-4.756242090702752e-10,2.318619195323204e-11,4.468615612416529e-11,-3.565686791459634e-10,1.4963081351888414e-11,6.733386608349784e-12,2e-05,P,473.0,523.0,1,,,
hw201a2,hw201a,hw201,8.66e-10,4.570990984744977e-10,-7.777740976066791e-10,-7.763217559235415e-11,-3.728226098359836e-10,-3.69938227999223e-12,3.58994975940168e-11,-4.556721699527438e-10,1.2958028450735366e-11,6.5410041338255055e-12,2e-05,P,523.0,573.0,1,,,
hw201a2,hw201a,hw201,7.25e-10,5.257681963158173e-10,-6.423245082532099e-10,-4.153726267637203e-11,-3.3364484396829244e-10,3.6891069603983836e-11,2.566931725651554e-11,-5.238438043847098e-10,1.0848233980119098e-11,6.0023332051575226e-12,2e-05,P,573.0,623.0,1,,,
hw201a2,hw201a,hw201,5.89e-10,7.013772705084515e-10,-5.153684700535765e-10,-5.325815058059592e-11,-2.801426591423921e-10,6.640231574951084e-11,8.408302993205557e-11,-6.931456211550592e-10,8.813254916262275e-12,3.8818508192899086e-12,2e-05,P,623.0,673.0,1,,,
hw201a2,hw201a,hw201,4.7e-10,7.043325418886266e-10,-4.38102329451428e-10,-1.0356300220964907e-10,-1.3505944432936462e-10,-6.799411930531766e-12,-7.489004102827518e-12,-7.042599039972677e-10,7.032648235387554e-12,3.6552670159613126e-12,2e-05,P,673.0,723.0,1,,,
hw201a2,hw201a,hw201,2.59e-10,8.598258490004424e-10,-2.2328859448533188e-10,-6.066616842647347e-11,-1.1637362064151721e-10,7.886098485594849e-11,1.6442244059424607e-11,-8.560438588572269e-10,3.8754380701390986e-12,1.1902062423902093e-11,2e-05,P,723.0,773.0,1,,,
