tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	number	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Biggin	This study			116.2586596	-81.2443882	ET1_289D:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		7.073858000000001e-08		273.0	ET1_289D:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-22	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14545		ET1_289D	u			5e-05	0.0	90.0	22.0	623.0
Biggin	This study			211.4661063	43.36306435	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		6.581988e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14546		ET1_311E	u			0.0	0.0	0.0	0.0	273.0
Biggin	This study			210.1943347	38.48673945	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		5.461934999999999e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14547		ET1_311E	u			0.0	0.0	0.0	1.0	423.0
Biggin	This study			209.21129230000003	21.20239991	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		4.414511e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14548		ET1_311E	u			5e-05	0.0	90.0	2.0	423.0
Biggin	This study			210.4148317	36.76581821	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		4.6034370000000006e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14549		ET1_311E	u			0.0	0.0	0.0	3.0	473.0
Biggin	This study			208.6441829	-0.422543214	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		3.4918150000000004e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14550		ET1_311E	u			5e-05	0.0	90.0	4.0	473.0
Biggin	This study			210.31678019999995	32.47521678	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		4.172473e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-5	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14551		ET1_311E	u			5e-05	0.0	90.0	5.0	473.0
Biggin	This study			208.6790363	14.30276611	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		3.544029e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-6	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14552		ET1_311E	u			5e-05	0.0	90.0	6.0	423.0
Biggin	This study			210.2964482	36.03989343	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		3.282634e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-7	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14553		ET1_311E	u			0.0	0.0	0.0	7.0	523.0
Biggin	This study			207.2553284	-54.162933	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		4.081752e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-8	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14554		ET1_311E	u			5e-05	0.0	90.0	8.0	523.0
Biggin	This study			210.124318	29.04206308	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		2.7583740000000007e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-9	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14555		ET1_311E	u			5e-05	0.0	90.0	9.0	523.0
Biggin	This study			208.2374455	-25.32007822	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		2.619217e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-10	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14556		ET1_311E	u			5e-05	0.0	90.0	10.0	473.0
Biggin	This study			209.4190762	35.52183864	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		2.415496e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-11	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14557		ET1_311E	u			0.0	0.0	0.0	11.0	573.0
Biggin	This study			204.3312419	-71.25923186	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		5.057863e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-12	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14558		ET1_311E	u			5e-05	0.0	90.0	12.0	573.0
Biggin	This study			208.0245005	37.29743198	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		2.2735830000000005e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-13	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14559		ET1_311E	u			5e-05	0.0	90.0	13.0	573.0
Biggin	This study			203.8752809	-68.80176136	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		4.750642e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-14	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14560		ET1_311E	u			5e-05	0.0	90.0	14.0	523.0
Biggin	This study			208.2586007	32.10195594	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		1.6790169999999998e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-15	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14561		ET1_311E	u			0.0	0.0	0.0	15.0	623.0
Biggin	This study			199.6178794	-78.74894694	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		7.075908e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-16	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14562		ET1_311E	u			5e-05	0.0	90.0	16.0	623.0
Biggin	This study			206.4140745	23.17871344	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		1.426254e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-17	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14563		ET1_311E	u			5e-05	0.0	90.0	17.0	623.0
Biggin	This study			202.14518	-80.0264502	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		6.902604e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-18	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14564		ET1_311E	u			5e-05	0.0	90.0	18.0	573.0
Biggin	This study			208.6997239	33.93375231	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		1.19245e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-19	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14565		ET1_311E	u			0.0	0.0	0.0	19.0	673.0
Biggin	This study			192.1714582	-85.9397617	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		9.487341e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-20	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14566		ET1_311E	u			5e-05	0.0	90.0	20.0	673.0
Biggin	This study			209.7884688	-3.947147097	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		8.417075000000001e-09		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-21	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14567		ET1_311E	u			5e-05	0.0	90.0	21.0	673.0
Biggin	This study			195.1540681	-85.87177812	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		8.894330999999998e-08		273.0	ET1_311E:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-22	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14568		ET1_311E	u			5e-05	0.0	90.0	22.0	623.0
Biggin	This study			215.7438736	2.620250835	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		9.575818e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14569		ET1_318A	u			0.0	0.0	0.0	0.0	273.0
Biggin	This study			214.7231985	1.064107545	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		8.319728e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14570		ET1_318A	u			0.0	0.0	0.0	1.0	423.0
Biggin	This study			214.5410563	-10.52823962	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		8.314983999999999e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14571		ET1_318A	u			5e-05	0.0	90.0	2.0	423.0
Biggin	This study			214.5483671	-0.483508401	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		7.628858e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14572		ET1_318A	u			0.0	0.0	0.0	3.0	473.0
Biggin	This study			214.2318554	-15.16528673	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		7.825602e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14573		ET1_318A	u			5e-05	0.0	90.0	4.0	473.0
Biggin	This study			213.9889048	-3.033663539	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		7.541985000000001e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-5	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14574		ET1_318A	u			5e-05	0.0	90.0	5.0	473.0
Biggin	This study			214.2943151	-11.7171777	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		7.608132e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-6	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14575		ET1_318A	u			5e-05	0.0	90.0	6.0	423.0
Biggin	This study			214.7280255	-0.623676343	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		7.097232e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-7	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14576		ET1_318A	u			0.0	0.0	0.0	7.0	523.0
Biggin	This study			214.3475802	-21.27127133	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		7.346627e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-8	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14577		ET1_318A	u			5e-05	0.0	90.0	8.0	523.0
Biggin	This study			214.6681208	-3.628248602	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		6.917682000000001e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-9	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14578		ET1_318A	u			5e-05	0.0	90.0	9.0	523.0
Biggin	This study			214.219208	-14.71803789	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		7.196373e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-10	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14579		ET1_318A	u			5e-05	0.0	90.0	10.0	473.0
Biggin	This study			214.3089291	-0.939407891	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		6.282662e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-11	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14580		ET1_318A	u			0.0	0.0	0.0	11.0	573.0
Biggin	This study			213.5206541	-29.56029858	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		6.942274000000001e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-12	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14581		ET1_318A	u			5e-05	0.0	90.0	12.0	573.0
Biggin	This study			213.6900675	-3.15075713	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		6.090679999999999e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-13	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14582		ET1_318A	u			5e-05	0.0	90.0	13.0	573.0
Biggin	This study			213.7241316	-25.44890032	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		6.651925999999999e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-14	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14583		ET1_318A	u			5e-05	0.0	90.0	14.0	523.0
Biggin	This study			213.2713018	-1.646674873	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		5.376772e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-15	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14584		ET1_318A	u			0.0	0.0	0.0	15.0	623.0
Biggin	This study			213.28996380000004	-45.48807417	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		7.294474e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-16	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14585		ET1_318A	u			5e-05	0.0	90.0	16.0	623.0
Biggin	This study			213.8510103	-7.072372106	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		5.124162e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-17	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14586		ET1_318A	u			5e-05	0.0	90.0	17.0	623.0
Biggin	This study			212.9627977	-43.01781048	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		6.92634e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-18	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14587		ET1_318A	u			5e-05	0.0	90.0	18.0	573.0
Biggin	This study			212.8468545	-1.688476701	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		4.369746e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-19	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14588		ET1_318A	u			0.0	0.0	0.0	19.0	673.0
Biggin	This study			214.28021780000003	-62.08887735	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		8.887982000000002e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-20	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14589		ET1_318A	u			5e-05	0.0	90.0	20.0	673.0
Biggin	This study			213.483783	-17.81141547	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		4.167185e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-21	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14590		ET1_318A	u			5e-05	0.0	90.0	21.0	673.0
Biggin	This study			213.6360659	-61.50109439	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		7.940760000000001e-08		273.0	ET1_318A:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-22	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14591		ET1_318A	u			5e-05	0.0	90.0	22.0	623.0
Biggin	This study			147.11721719999997	25.83556636	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		9.011321e-08		273.0	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14592		ET2_182B	u			0.0	0.0	0.0	0.0	273.0
Biggin	This study			147.4687283	21.28827723	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		6.064329e-08		273.0	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14593		ET2_182B	u			0.0	0.0	0.0	1.0	423.0
Biggin	This study			147.2647737	-7.243520072999999	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		5.616412e-08		273.0	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14594		ET2_182B	u			5e-05	0.0	90.0	2.0	423.0
Biggin	This study			149.2737024	19.92504669	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		3.967049e-08		273.0	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14595		ET2_182B	u			0.0	0.0	0.0	3.0	473.0
Biggin	This study			147.862751	-51.14291571	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		5.671296e-08		273.0	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14596		ET2_182B	u			5e-05	0.0	90.0	4.0	473.0
Biggin	This study			147.81736819999998	13.339890400000002	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		3.627273e-08		273.0	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-5	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14597		ET2_182B	u			5e-05	0.0	90.0	5.0	473.0
Biggin	This study			147.59333	-27.19866623	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		3.943703e-08		273.0	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-6	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14598		ET2_182B	u			5e-05	0.0	90.0	6.0	423.0
Biggin	This study			149.376418	17.56350009	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		2.73074e-08		273.0	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-7	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14599		ET2_182B	u			0.0	0.0	0.0	7.0	523.0
Biggin	This study			146.2257978	-68.19067757	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		6.545771e-08		273.0	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-8	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14600		ET2_182B	u			5e-05	0.0	90.0	8.0	523.0
Biggin	This study			149.1887607	13.38718145	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		2.55809e-08		273.0	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-9	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14601		ET2_182B	u			5e-05	0.0	90.0	9.0	523.0
Biggin	This study			148.828651	-63.27235292	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		5.420347e-08		273.0	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-10	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14602		ET2_182B	u			5e-05	0.0	90.0	10.0	473.0
Biggin	This study			149.9057585	15.9512923	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		1.906829e-08		273.0	ET2_182B:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD-11	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	14603		ET2_182B	u			0.0	0.0	0.0	11.0	573.0
